time	V(1)	V(2)	V(3)	V(4)	I(V1)	I(D1)	I(R1)	I(R2)	I(R3)	I(D2)
5.549	-1.51518	-1.51518	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.55	-1.54508	-1.54508	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.551	-1.57493	-1.57493	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.552	-1.60472	-1.60472	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.553	-1.63444	-1.63444	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.554	-1.6641	-1.6641	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.555	-1.69369	-1.69369	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.556	-1.72321	-1.72321	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.557	-1.75267	-1.75267	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.558	-1.78206	-1.78206	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.559	-1.81138	-1.81138	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.56	-1.84062	-1.84062	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.561	-1.8698	-1.8698	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.562	-1.8989	-1.8989	-3e-11	-5.76923e-20	9.99992e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.563	-1.92792	-1.92792	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.564	-1.95687	-1.95687	-3e-11	-5.76923e-20	1e-14	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.565	-1.98574	-1.98574	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99989e-15	1e-14	1.15385e-23	-1.15385e-23
5.566	-2.01453	-2.01453	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.567	-2.04325	-2.04325	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.568	-2.07188	-2.07188	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.569	-2.10043	-2.10043	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.57	-2.1289	-2.1289	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.571	-2.15728	-2.15728	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.572	-2.18558	-2.18558	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.573	-2.21379	-2.21379	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.574	-2.24192	-2.24192	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.575	-2.26995	-2.26995	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.576	-2.2979	-2.2979	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.577	-2.32576	-2.32576	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.578	-2.35352	-2.35352	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.579	-2.38119	-2.38119	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.58	-2.40877	-2.40877	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.581	-2.43625	-2.43625	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.582	-2.46364	-2.46364	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.583	-2.49093	-2.49093	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.584	-2.51812	-2.51812	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.585	-2.54521	-2.54521	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.586	-2.5722	-2.5722	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.587	-2.59909	-2.59909	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.588	-2.62587	-2.62587	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.589	-2.65256	-2.65256	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.59	-2.67913	-2.67913	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.591	-2.70561	-2.70561	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.592	-2.73197	-2.73197	-3e-11	-5.76923e-20	9.9996e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.593	-2.75823	-2.75823	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.594	-2.78438	-2.78438	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.595	-2.81042	-2.81042	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.596	-2.83634	-2.83634	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.597	-2.86216	-2.86216	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.598	-2.88786	-2.88786	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.599	-2.91345	-2.91345	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.6	-2.93893	-2.93893	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.601	-2.96428	-2.96428	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.602	-2.98952	-2.98952	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.603	-3.01465	-3.01465	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.604	-3.03965	-3.03965	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.605	-3.06454	-3.06454	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.606	-3.0893	-3.0893	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.607	-3.11394	-3.11394	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.608	-3.13846	-3.13846	-3e-11	-5.76923e-20	9.9996e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.609	-3.16285	-3.16285	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.61	-3.18712	-3.18712	-3e-11	-5.76923e-20	9.9996e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.611	-3.21126	-3.21126	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.612	-3.23528	-3.23528	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.613	-3.25917	-3.25917	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.614	-3.28293	-3.28293	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.615	-3.30656	-3.30656	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.616	-3.33006	-3.33006	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.617	-3.35343	-3.35343	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.618	-3.37666	-3.37666	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.619	-3.39977	-3.39977	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.62	-3.42274	-3.42274	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.621	-3.44557	-3.44557	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.622	-3.46827	-3.46827	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.623	-3.49083	-3.49083	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.624	-3.51325	-3.51325	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.625	-3.53553	-3.53553	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.626	-3.55768	-3.55768	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.627	-3.57968	-3.57968	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.628	-3.60155	-3.60155	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.629	-3.62327	-3.62327	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.63	-3.64484	-3.64484	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.631	-3.66628	-3.66628	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.632	-3.68757	-3.68757	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.633	-3.70871	-3.70871	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.634	-3.72971	-3.72971	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.635	-3.75056	-3.75056	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.636	-3.77126	-3.77126	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.637	-3.79181	-3.79181	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.638	-3.81221	-3.81221	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.639	-3.83247	-3.83247	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.64	-3.85257	-3.85257	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.641	-3.87252	-3.87252	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.642	-3.89231	-3.89231	-3e-11	-5.76923e-20	1e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.643	-3.91195	-3.91195	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.644	-3.93144	-3.93144	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99978e-15	1e-14	1.15385e-23	-1.15385e-23
5.645	-3.95078	-3.95078	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.646	-3.96995	-3.96995	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1.00002e-14	1e-14	1.15385e-23	-1.15385e-23
5.647	-3.98897	-3.98897	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.648	-4.00783	-4.00783	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.649	-4.02654	-4.02654	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.65	-4.04508	-4.04508	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.651	-4.06347	-4.06347	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.652	-4.0817	-4.0817	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.653	-4.09976	-4.09976	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.654	-4.11766	-4.11766	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.655	-4.1354	-4.1354	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.656	-4.15298	-4.15298	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.657	-4.17039	-4.17039	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.658	-4.18764	-4.18764	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.659	-4.20472	-4.20472	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.66	-4.22164	-4.22164	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.661	-4.23839	-4.23839	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.662	-4.25497	-4.25497	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.663	-4.27139	-4.27139	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.664	-4.28763	-4.28763	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.665	-4.30371	-4.30371	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.666	-4.31962	-4.31962	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.667	-4.33535	-4.33535	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.668	-4.35092	-4.35092	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.669	-4.36631	-4.36631	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.67	-4.38153	-4.38153	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.671	-4.39658	-4.39658	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.672	-4.41146	-4.41146	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.673	-4.42616	-4.42616	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.674	-4.44068	-4.44068	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.675	-4.45503	-4.45503	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.676	-4.46921	-4.46921	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.677	-4.48321	-4.48321	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.678	-4.49703	-4.49703	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.679	-4.51067	-4.51067	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.68	-4.52414	-4.52414	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.681	-4.53742	-4.53742	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.682	-4.55053	-4.55053	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.683	-4.56346	-4.56346	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.684	-4.57621	-4.57621	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.685	-4.58877	-4.58877	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.686	-4.60116	-4.60116	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.687	-4.61336	-4.61336	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.688	-4.62539	-4.62539	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.689	-4.63723	-4.63723	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.69	-4.64888	-4.64888	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.691	-4.66036	-4.66036	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.692	-4.67164	-4.67164	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.693	-4.68275	-4.68275	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.694	-4.69367	-4.69367	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.695	-4.7044	-4.7044	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.696	-4.71495	-4.71495	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.697	-4.72532	-4.72532	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.698	-4.73549	-4.73549	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.699	-4.74548	-4.74548	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.7	-4.75528	-4.75528	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.701	-4.7649	-4.7649	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.702	-4.77432	-4.77432	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.703	-4.78356	-4.78356	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.704	-4.79261	-4.79261	-3e-11	-5.76923e-20	1.00002e-14	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.705	-4.80147	-4.80147	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.706	-4.81014	-4.81014	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.707	-4.81862	-4.81862	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.708	-4.82691	-4.82691	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.709	-4.83501	-4.83501	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.71	-4.84292	-4.84292	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.711	-4.85063	-4.85063	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.712	-4.85816	-4.85816	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.713	-4.86549	-4.86549	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.714	-4.87263	-4.87263	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.715	-4.87958	-4.87958	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.716	-4.88634	-4.88634	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.717	-4.8929	-4.8929	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.718	-4.89928	-4.89928	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.719	-4.90545	-4.90545	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.72	-4.91144	-4.91144	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.721	-4.91723	-4.91723	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.722	-4.92282	-4.92282	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.723	-4.92822	-4.92822	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.724	-4.93343	-4.93343	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.725	-4.93844	-4.93844	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.726	-4.94326	-4.94326	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.727	-4.94788	-4.94788	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.728	-4.95231	-4.95231	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.729	-4.95654	-4.95654	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.73	-4.96057	-4.96057	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.731	-4.96441	-4.96441	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.732	-4.96806	-4.96806	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.733	-4.9715	-4.9715	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.734	-4.97476	-4.97476	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-1e-14	1e-14	1.15385e-23	-1.15385e-23
5.735	-4.97781	-4.97781	-3e-11	-5.76923e-20	9.99938e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
5.736	-4.98067	-4.98067	-3e-11	-5.76923e-20	9.99981e-15	-1e-14	-9.99956e-15	1e-14	1.15385e-23	-1.15385e-23
